date,close,Name
2020-07-24,990.4478759765625,Reliance
2020-07-27,995.0859375,Reliance
2020-07-28,1005.0081787109375,Reliance
2020-07-29,967.6036376953125,Reliance
2020-07-30,973.2339477539062,Reliance
2020-07-31,953.96630859375,Reliance
2020-08-03,927.1531982421875,Reliance
2020-08-04,992.5015258789062,Reliance
2020-08-05,981.3563232421875,Reliance
2020-08-06,984.8867797851562,Reliance
2020-08-07,990.5863037109375,Reliance
2020-08-10,978.3104248046875,Reliance
2020-08-11,984.7483520507812,Reliance
2020-08-12,981.8870239257812,Reliance
2020-08-13,979.3257446289062,Reliance
2020-08-14,975.5183715820312,Reliance
2020-08-17,965.15771484375,Reliance
2020-08-18,977.7105102539062,Reliance
2020-08-19,983.7099609375,Reliance
2020-08-20,967.7882080078125,Reliance
2020-08-21,960.7734375,Reliance
2020-08-24,967.1882934570312,Reliance
2020-08-25,960.8887939453125,Reliance
2020-08-26,986.3635864257812,Reliance
2020-08-27,974.0415649414062,Reliance
2020-08-28,976.6029052734375,Reliance
2020-08-31,960.2427368164062,Reliance
2020-09-01,963.2655639648438,Reliance
2020-09-02,982.1639404296875,Reliance
2020-09-03,974.7338256835938,Reliance
2020-09-04,958.6505126953125,Reliance
2020-09-07,961.1426391601562,Reliance
2020-09-08,972.4263305664062,Reliance
2020-09-09,997.462646484375,Reliance
2020-09-10,1067.91064453125,Reliance
2020-09-11,1070.564208984375,Reliance
2020-09-14,1062.62646484375,Reliance
2020-09-15,1070.14892578125,Reliance
2020-09-16,1072.7794189453125,Reliance
2020-09-17,1060.872802734375,Reliance
2020-09-18,1064.0802001953125,Reliance
2020-09-21,1041.074462890625,Reliance
2020-09-22,1020.4453735351562,Reliance
2020-09-23,1029.5137939453125,Reliance
2020-09-24,1006.6234741210938,Reliance
2020-09-25,1016.0841674804688,Reliance
2020-09-28,1022.7990112304688,Reliance
2020-09-29,1036.0902099609375,Reliance
2020-09-30,1031.1522216796875,Reliance
2020-10-01,1026.9525146484375,Reliance
2020-10-05,1020.929931640625,Reliance
2020-10-06,1020.076171875,Reliance
2020-10-07,1041.8359375,Reliance
2020-10-08,1033.4134521484375,Reliance
2020-10-09,1030.73681640625,Reliance
2020-10-12,1032.398193359375,Reliance
2020-10-13,1052.542724609375,Reliance
2020-10-14,1055.680908203125,Reliance
2020-10-15,1018.2993774414062,Reliance
2020-10-16,1004.13134765625,Reliance
2020-10-19,1004.31591796875,Reliance
2020-10-20,994.947509765625,Reliance
2020-10-21,980.5025634765625,Reliance
2020-10-22,972.3570556640625,Reliance
2020-10-23,975.1722412109375,Reliance
2020-10-26,936.4293212890625,Reliance
2020-10-27,938.9214477539062,Reliance
2020-10-28,928.2838745117188,Reliance
2020-10-29,935.4140014648438,Reliance
2020-10-30,948.1514282226562,Reliance
2020-11-02,866.44287109375,Reliance
2020-11-03,853.9592895507812,Reliance
2020-11-04,882.9414672851562,Reliance
2020-11-05,902.232177734375,Reliance
2020-11-06,936.452392578125,Reliance
2020-11-09,946.397705078125,Reliance
2020-11-10,962.0194702148438,Reliance
2020-11-11,921.7074584960938,Reliance
2020-11-12,913.7696533203125,Reliance
2020-11-13,921.3382568359375,Reliance
2020-11-14,924.0610961914062,Reliance
2020-11-17,919.884521484375,Reliance
2020-11-18,917.0924682617188,Reliance
2020-11-19,910.6083984375,Reliance
2020-11-20,876.6189575195312,Reliance
2020-11-23,900.2477416992188,Reliance
2020-11-24,906.4087524414062,Reliance
2020-11-25,898.9093627929688,Reliance
2020-11-26,901.1245727539062,Reliance
2020-11-27,890.6023559570312,Reliance
2020-12-01,902.18603515625,Reliance
2020-12-02,903.6859130859375,Reliance
2020-12-03,906.4087524414062,Reliance
2020-12-04,898.4248046875,Reliance
2020-12-07,903.708984375,Reliance
2020-12-08,920.1152954101562,Reliance
2020-12-09,935.4370727539062,Reliance
2020-12-10,926.2301635742188,Reliance
2020-12-11,925.6763916015625,Reliance
2020-12-14,918.984619140625,Reliance
2020-12-15,911.1622314453125,Reliance
2020-12-16,912.177490234375,Reliance
2020-12-17,916.3540649414062,Reliance
2020-12-18,919.0999755859375,Reliance
2020-12-21,895.1712036132812,Reliance
2020-12-22,893.7867431640625,Reliance
2020-12-23,897.0864868164062,Reliance
2020-12-24,920.2999267578125,Reliance
2020-12-28,924.5226440429688,Reliance
2020-12-29,918.4077758789062,Reliance
2020-12-30,920.9229125976562,Reliance
2020-12-31,916.2156372070312,Reliance
2021-01-01,917.23095703125,Reliance
2021-01-04,918.7769775390625,Reliance
2021-01-05,907.3548583984375,Reliance
2021-01-06,883.4260864257812,Reliance
2021-01-07,881.9954223632812,Reliance
2021-01-08,892.4022216796875,Reliance
2021-01-11,875.58056640625,Reliance
2021-01-12,903.1782836914062,Reliance
2021-01-13,894.755859375,Reliance
2021-01-14,904.8165893554688,Reliance
2021-01-15,894.1328735351562,Reliance
2021-01-18,915.5925903320312,Reliance
2021-01-19,930.5682983398438,Reliance
2021-01-20,948.2437133789062,Reliance
2021-01-21,968.8727416992188,Reliance
2021-01-22,945.8900756835938,Reliance
2021-01-25,895.7711791992188,Reliance
2021-01-27,874.5421752929688,Reliance
2021-01-28,866.0275268554688,Reliance
2021-01-29,850.0596313476562,Reliance
2021-02-01,874.6806640625,Reliance
2021-02-02,888.7564086914062,Reliance
2021-02-03,890.9946899414062,Reliance
2021-02-04,888.0641479492188,Reliance
2021-02-05,887.810302734375,Reliance
2021-02-08,900.5938720703125,Reliance
2021-02-09,902.7628784179688,Reliance
2021-02-10,911.1390991210938,Reliance
2021-02-11,948.7052001953125,Reliance
2021-02-12,942.1980590820312,Reliance
2021-02-15,938.0445556640625,Reliance
2021-02-16,950.4589233398438,Reliance
2021-02-17,961.4195556640625,Reliance
2021-02-18,954.2432250976562,Reliance
2021-02-19,960.05810546875,Reliance
2021-02-22,926.73779296875,Reliance
2021-02-23,933.8218383789062,Reliance
2021-02-24,951.1511840820312,Reliance
2021-02-25,989.6171875,Reliance
2021-02-26,962.5963745117188,Reliance
2021-03-01,969.9342041015625,Reliance
2021-03-02,971.9186401367188,Reliance
2021-03-03,1016.268798828125,Reliance
2021-03-04,1004.1544189453125,Reliance
2021-03-05,1005.4696655273438,Reliance
2021-03-08,1011.1923217773438,Reliance
2021-03-09,1011.169189453125,Reliance
2021-03-10,1006.9695434570312,Reliance
2021-03-12,986.5020751953125,Reliance
2021-03-15,973.2570190429688,Reliance
2021-03-16,969.4265747070312,Reliance
2021-03-17,948.543701171875,Reliance
2021-03-18,927.1993408203125,Reliance
2021-03-19,960.8426513671875,Reliance
2021-03-22,951.7972412109375,Reliance
2021-03-23,963.3809204101562,Reliance
2021-03-24,944.82861328125,Reliance
2021-03-25,919.0538330078125,Reliance
2021-03-26,920.5306396484375,Reliance
2021-03-30,936.5216064453125,Reliance
2021-03-31,924.4302978515625,Reliance
2021-04-01,933.0834350585938,Reliance
2021-04-05,919.5845947265625,Reliance
2021-04-06,915.754150390625,Reliance
2021-04-07,924.31494140625,Reliance
2021-04-08,925.4686889648438,Reliance
2021-04-09,914.7157592773438,Reliance
2021-04-12,881.9954223632812,Reliance
2021-04-13,891.525390625,Reliance
2021-04-15,897.2941284179688,Reliance
2021-04-16,891.663818359375,Reliance
2021-04-19,877.6342163085938,Reliance
2021-04-20,877.3804321289062,Reliance
2021-04-22,879.8032836914062,Reliance
2021-04-23,878.8572387695312,Reliance
2021-04-26,894.3174438476562,Reliance
2021-04-27,917.7616577148438,Reliance
2021-04-28,921.7536010742188,Reliance
2021-04-29,934.0987548828125,Reliance
2021-04-30,920.46142578125,Reliance
2021-05-03,904.1012573242188,Reliance
2021-05-04,884.5105590820312,Reliance
2021-05-05,886.1258544921875,Reliance
2021-05-06,891.1561889648438,Reliance
2021-05-07,891.5023193359375,Reliance
2021-05-10,888.9409790039062,Reliance
2021-05-11,892.1484375,Reliance
2021-05-12,882.9183959960938,Reliance
2021-05-14,894.0636596679688,Reliance
2021-05-17,904.7012329101562,Reliance
2021-05-18,917.4385986328125,Reliance
2021-05-19,921.6382446289062,Reliance
2021-05-20,916.2617797851562,Reliance
2021-05-21,924.176513671875,Reliance
2021-05-24,916.3771362304688,Reliance
2021-05-25,905.993408203125,Reliance
2021-05-26,909.177734375,Reliance
2021-05-27,911.9698486328125,Reliance
2021-05-28,966.7498779296875,Reliance
2021-05-31,996.9780883789062,Reliance
2021-06-01,1000.947021484375,Reliance
2021-06-02,1015.8765258789062,Reliance
2021-06-03,1019.7531127929688,Reliance
2021-06-04,1010.9154052734375,Reliance
2021-06-07,1027.9447021484375,Reliance
2021-06-08,1022.0375366210938,Reliance
2021-06-09,1003.7621459960938,Reliance
2021-06-10,1007.4541625976562,Reliance
2021-06-11,1021.3683471679688,Reliance
2021-06-14,1036.02099609375,Reliance
2021-06-15,1038.3746337890625,Reliance
2021-06-16,1020.6530151367188,Reliance
2021-06-17,1022.5220947265625,Reliance
2021-06-18,1027.1370849609375,Reliance
2021-06-21,1032.490478515625,Reliance
2021-06-22,1027.1832275390625,Reliance
2021-06-23,1017.7686767578125,Reliance
2021-06-24,993.8399047851562,Reliance
2021-06-25,971.2033081054688,Reliance
2021-06-28,962.6886596679688,Reliance
2021-06-29,963.5193481445312,Reliance
2021-06-30,974.0646362304688,Reliance
2021-07-01,968.20361328125,Reliance
2021-07-02,982.5562133789062,Reliance
2021-07-05,992.3169555664062,Reliance
2021-07-06,980.5948486328125,Reliance
2021-07-07,973.7877197265625,Reliance
2021-07-08,965.7345581054688,Reliance
2021-07-09,955.8584594726562,Reliance
2021-07-12,961.8118286132812,Reliance
2021-07-13,969.01123046875,Reliance
2021-07-14,962.6886596679688,Reliance
2021-07-15,961.0042114257812,Reliance
2021-07-16,974.8722534179688,Reliance
2021-07-19,968.6651000976562,Reliance
2021-07-20,966.288330078125,Reliance
2021-07-22,978.7026977539062,Reliance
2021-07-23,971.7802124023438,Reliance
2021-07-26,958.4659423828125,Reliance
2021-07-27,948.3821411132812,Reliance
2021-07-28,940.2366943359375,Reliance
2021-07-29,947.5745239257812,Reliance
2021-07-30,939.2906494140625,Reliance
2021-08-02,956.4584350585938,Reliance
2021-08-03,963.4962768554688,Reliance
2021-08-04,970.8803100585938,Reliance
2021-08-05,984.9560546875,Reliance
2021-08-06,964.0962524414062,Reliance
2021-08-09,958.6043701171875,Reliance
2021-08-10,963.6347045898438,Reliance
2021-08-11,977.1336059570312,Reliance
2021-08-12,973.9954223632812,Reliance
2021-08-13,990.2171020507812,Reliance
2021-08-16,1003.0698852539062,Reliance
2021-08-17,998.801025390625,Reliance
2021-08-18,1002.6776123046875,Reliance
2021-08-20,991.4170532226562,Reliance
2021-08-23,997.9241943359375,Reliance
2021-08-24,1007.7772216796875,Reliance
2021-08-25,1016.49951171875,Reliance
2021-08-26,1029.352294921875,Reliance
2021-08-27,1027.9447021484375,Reliance
2021-08-30,1047.719970703125,Reliance
2021-08-31,1042.1358642578125,Reliance
2021-09-01,1046.2662353515625,Reliance
2021-09-02,1058.865234375,Reliance
2021-09-03,1102.2923583984375,Reliance
2021-09-06,1119.4140625,Reliance
2021-09-07,1126.4749755859375,Reliance
2021-09-08,1122.067626953125,Reliance
2021-09-09,1119.4140625,Reliance
2021-09-13,1094.469970703125,Reliance
2021-09-14,1093.039306640625,Reliance
2021-09-15,1097.5850830078125,Reliance
2021-09-16,1120.6138916015625,Reliance
2021-09-17,1103.2384033203125,Reliance
2021-09-20,1104.9921875,Reliance
2021-09-21,1109.7686767578125,Reliance
2021-09-22,1121.6754150390625,Reliance
2021-09-23,1149.0885009765625,Reliance
2021-09-24,1145.765625,Reliance
2021-09-27,1165.033203125,Reliance
2021-09-28,1175.9246826171875,Reliance
2021-09-29,1166.6024169921875,Reliance
2021-09-30,1162.6334228515625,Reliance
2021-10-01,1164.6871337890625,Reliance
2021-10-04,1179.662841796875,Reliance
2021-10-05,1204.1453857421875,Reliance
2021-10-06,1181.370361328125,Reliance
2021-10-07,1187.1622314453125,Reliance
2021-10-08,1232.781494140625,Reliance
2021-10-11,1224.197509765625,Reliance
2021-10-12,1231.189208984375,Reliance
2021-10-13,1243.718994140625,Reliance
2021-10-14,1246.234130859375,Reliance
2021-10-18,1249.5570068359375,Reliance
2021-10-19,1260.748291015625,Reliance
2021-10-20,1246.234130859375,Reliance
2021-10-21,1210.2833251953125,Reliance
2021-10-22,1212.544677734375,Reliance
2021-10-25,1200.730224609375,Reliance
2021-10-26,1228.0740966796875,Reliance
2021-10-27,1212.544677734375,Reliance
2021-10-28,1199.25341796875,Reliance
2021-10-29,1170.47900390625,Reliance
2021-11-01,1171.1943359375,Reliance
2021-11-02,1154.1187744140625,Reliance
2021-11-03,1146.1810302734375,Reliance
2021-11-04,1153.2188720703125,Reliance
2021-11-08,1154.6495361328125,Reliance
2021-11-09,1163.76416015625,Reliance
2021-11-10,1176.7784423828125,Reliance
2021-11-11,1178.9244384765625,Reliance
2021-11-12,1196.7152099609375,Reliance
2021-11-15,1189.654296875,Reliance
2021-11-16,1162.010498046875,Reliance
2021-11-17,1137.1356201171875,Reliance
2021-11-18,1141.427490234375,Reliance
2021-11-22,1090.8702392578125,Reliance
2021-11-23,1101.0693359375,Reliance
2021-11-24,1085.1707763671875,Reliance
2021-11-25,1150.4959716796875,Reliance
2021-11-26,1113.41455078125,Reliance
2021-11-29,1126.7518310546875,Reliance
2021-11-30,1110.0916748046875,Reliance
2021-12-01,1138.5201416015625,Reliance
2021-12-02,1145.8348388671875,Reliance
2021-12-03,1111.406982421875,Reliance
2021-12-06,1090.3394775390625,Reliance
2021-12-07,1099.223388671875,Reliance
2021-12-08,1115.9527587890625,Reliance
2021-12-09,1133.6512451171875,Reliance
2021-12-10,1134.8050537109375,Reliance
2021-12-13,1112.0531005859375,Reliance
2021-12-14,1098.4388427734375,Reliance
2021-12-15,1095.2314453125,Reliance
2021-12-16,1109.3994140625,Reliance
2021-12-17,1080.1173095703125,Reliance
2021-12-20,1050.9967041015625,Reliance
2021-12-21,1066.6414794921875,Reliance
2021-12-22,1091.9547119140625,Reliance
2021-12-23,1091.5625,Reliance
2021-12-24,1095.046875,Reliance
2021-12-27,1093.8699951171875,Reliance
2021-12-28,1106.8612060546875,Reliance
2021-12-29,1108.75341796875,Reliance
2021-12-30,1088.7242431640625,Reliance
2021-12-31,1092.90087890625,Reliance
2022-01-03,1109.3763427734375,Reliance
2022-01-04,1134.4127197265625,Reliance
2022-01-05,1139.719970703125,Reliance
2022-01-06,1115.21435546875,Reliance
2022-01-07,1124.213623046875,Reliance
2022-01-10,1125.1365966796875,Reliance
2022-01-11,1133.2359619140625,Reliance
2022-01-12,1163.4871826171875,Reliance
2022-01-13,1170.04052734375,Reliance
2022-01-14,1171.748046875,Reliance
2022-01-17,1177.8629150390625,Reliance
2022-01-18,1163.810302734375,Reliance
2022-01-19,1163.718017578125,Reliance
2022-01-20,1143.3427734375,Reliance
2022-01-21,1143.52734375,Reliance
2022-01-24,1097.4005126953125,Reliance
2022-01-25,1095.2545166015625,Reliance
2022-01-27,1079.03271484375,Reliance
2022-01-28,1077.994384765625,Reliance
2022-01-31,1101.41552734375,Reliance
2022-02-01,1097.7696533203125,Reliance
2022-02-02,1100.0079345703125,Reliance
2022-02-03,1085.793701171875,Reliance
2022-02-04,1075.89453125,Reliance
2022-02-07,1069.34130859375,Reliance
2022-02-08,1087.316650390625,Reliance
2022-02-09,1099.98486328125,Reliance
2022-02-10,1098.854248046875,Reliance
2022-02-11,1096.708251953125,Reliance
2022-02-14,1079.240478515625,Reliance
2022-02-15,1115.883544921875,Reliance
2022-02-16,1113.5760498046875,Reliance
2022-02-17,1127.6748046875,Reliance
2022-02-18,1118.8602294921875,Reliance
2022-02-21,1107.553466796875,Reliance
2022-02-22,1102.5230712890625,Reliance
2022-02-23,1095.6236572265625,Reliance
2022-02-24,1041.0281982421875,Reliance
2022-02-25,1054.0426025390625,Reliance
2022-02-28,1088.931884765625,Reliance
2022-03-02,1106.930419921875,Reliance
2022-03-03,1097.5850830078125,Reliance
2022-03-04,1073.240966796875,Reliance
2022-03-07,1033.552001953125,Reliance
2022-03-08,1031.682861328125,Reliance
2022-03-09,1086.416748046875,Reliance
2022-03-10,1104.02294921875,Reliance
2022-03-11,1107.207275390625,Reliance
2022-03-14,1116.298828125,Reliance
2022-03-15,1090.7318115234375,Reliance
2022-03-16,1109.1456298828125,Reliance
2022-03-17,1145.30419921875,Reliance
2022-03-21,1138.7047119140625,Reliance
2022-03-22,1168.1253662109375,Reliance
2022-03-23,1171.84033203125,Reliance
2022-03-24,1190.0465087890625,Reliance
2022-03-25,1197.984375,Reliance
2022-03-28,1210.029541015625,Reliance
2022-03-29,1210.306396484375,Reliance
2022-03-30,1233.5660400390625,Reliance
2022-03-31,1215.9366455078125,Reliance
2022-04-01,1225.67431640625,Reliance
2022-04-04,1229.297119140625,Reliance
2022-04-05,1211.921630859375,Reliance
2022-04-06,1208.691162109375,Reliance
2022-04-07,1187.369873046875,Reliance
2022-04-08,1207.1220703125,Reliance
2022-04-11,1204.60693359375,Reliance
2022-04-12,1181.9241943359375,Reliance
2022-04-13,1177.5860595703125,Reliance
2022-04-18,1173.986328125,Reliance
2022-04-19,1218.728759765625,Reliance
2022-04-20,1254.564208984375,Reliance
2022-04-21,1283.938720703125,Reliance
2022-04-22,1273.185791015625,Reliance
2022-04-25,1243.7420654296875,Reliance
2022-04-26,1280.9620361328125,Reliance
2022-04-27,1282.2081298828125,Reliance
2022-04-28,1301.3603515625,Reliance
2022-04-29,1287.699951171875,Reliance
2022-05-02,1283.17724609375,Reliance
2022-05-04,1243.1190185546875,Reliance
2022-05-05,1218.77490234375,Reliance
2022-05-06,1209.4295654296875,Reliance
2022-05-09,1162.195068359375,Reliance
2022-05-10,1142.050537109375,Reliance
2022-05-11,1130.3515625,Reliance
2022-05-12,1107.32275390625,Reliance
2022-05-13,1119.87548828125,Reliance
2022-05-16,1120.1524658203125,Reliance
2022-05-17,1167.2022705078125,Reliance
2022-05-18,1171.4481201171875,Reliance
2022-05-19,1144.4503173828125,Reliance
2022-05-20,1211.1832275390625,Reliance
2022-05-23,1203.083984375,Reliance
2022-05-24,1207.21435546875,Reliance
2022-05-25,1205.4376220703125,Reliance
2022-05-26,1193.9462890625,Reliance
2022-05-27,1188.408203125,Reliance
2022-05-30,1229.8048095703125,Reliance
2022-05-31,1214.967529296875,Reliance
2022-06-01,1215.35986328125,Reliance
2022-06-02,1257.2640380859375,Reliance
2022-06-03,1282.73876953125,Reliance
2022-06-06,1277.223876953125,Reliance
2022-06-07,1279.6236572265625,Reliance
2022-06-08,1257.148681640625,Reliance
2022-06-09,1291.6226806640625,Reliance
2022-06-10,1252.6259765625,Reliance
2022-06-13,1228.9278564453125,Reliance
2022-06-14,1212.86767578125,Reliance
2022-06-15,1198.1920166015625,Reliance
2022-06-16,1181.4395751953125,Reliance
2022-06-17,1195.2845458984375,Reliance
2022-06-20,1173.6171875,Reliance
2022-06-21,1192.561767578125,Reliance
2022-06-22,1156.333984375,Reliance
2022-06-23,1137.573974609375,Reliance
2022-06-24,1153.772705078125,Reliance
2022-06-27,1150.3575439453125,Reliance
2022-06-28,1166.5330810546875,Reliance
2022-06-29,1190.73876953125,Reliance
2022-06-30,1197.89208984375,Reliance
2022-07-01,1111.6146240234375,Reliance
2022-07-04,1113.922119140625,Reliance
2022-07-05,1122.9444580078125,Reliance
2022-07-06,1113.068359375,Reliance
2022-07-07,1102.1077880859375,Reliance
2022-07-08,1103.6307373046875,Reliance
2022-07-11,1118.6295166015625,Reliance
2022-07-12,1117.0372314453125,Reliance
2022-07-13,1097.2388916015625,Reliance
2022-07-14,1106.2843017578125,Reliance
2022-07-15,1108.4302978515625,Reliance
2022-07-18,1117.8680419921875,Reliance
2022-07-19,1124.7213134765625,Reliance
2022-07-20,1155.134033203125,Reliance
2022-07-21,1147.427001953125,Reliance
2022-07-22,1155.1802978515625,Reliance
2022-07-25,1117.01416015625,Reliance
2022-07-26,1117.5218505859375,Reliance
2022-07-27,1116.46044921875,Reliance
2022-07-28,1133.9512939453125,Reliance
2022-07-29,1158.1107177734375,Reliance
2022-08-01,1188.2928466796875,Reliance
2022-08-02,1192.8155517578125,Reliance
2022-08-03,1202.830078125,Reliance
2022-08-04,1186.931396484375,Reliance
2022-08-05,1169.4405517578125,Reliance
2022-08-08,1184.7392578125,Reliance
2022-08-10,1191.8233642578125,Reliance
2022-08-11,1195.792236328125,Reliance
2022-08-12,1215.1290283203125,Reliance
2022-08-16,1223.574462890625,Reliance
2022-08-17,1229.96630859375,Reliance
2022-08-18,1228.1895751953125,Reliance
2022-08-19,1206.2913818359375,Reliance
2022-08-22,1202.9454345703125,Reliance
2022-08-23,1221.497802734375,Reliance
2022-08-24,1218.244140625,Reliance
2022-08-25,1214.690673828125,Reliance
2022-08-26,1208.20654296875,Reliance
2022-08-29,1198.8150634765625,Reliance
2022-08-30,1217.4134521484375,Reliance
2022-09-01,1181.6241455078125,Reliance
2022-09-02,1167.8253173828125,Reliance
2022-09-05,1185.9622802734375,Reliance
2022-09-06,1198.44580078125,Reliance
2022-09-07,1191.4771728515625,Reliance
2022-09-08,1193.16162109375,Reliance
2022-09-09,1185.7315673828125,Reliance
2022-09-12,1198.9996337890625,Reliance
2022-09-13,1209.01416015625,Reliance
2022-09-14,1194.5230712890625,Reliance
2022-09-15,1182.6856689453125,Reliance
2022-09-16,1153.38037109375,Reliance
2022-09-19,1154.8802490234375,Reliance
2022-09-20,1155.0648193359375,Reliance
2022-09-21,1158.249267578125,Reliance
2022-09-22,1147.334716796875,Reliance
2022-09-23,1125.828857421875,Reliance
2022-09-26,1097.1466064453125,Reliance
2022-09-27,1105.8690185546875,Reliance
2022-09-28,1076.42529296875,Reliance
2022-09-29,1073.1256103515625,Reliance
2022-09-30,1097.331298828125,Reliance
2022-10-03,1093.52392578125,Reliance
2022-10-04,1113.69140625,Reliance
2022-10-06,1117.7987060546875,Reliance
2022-10-07,1122.5291748046875,Reliance
2022-10-10,1110.2763671875,Reliance
2022-10-11,1088.17041015625,Reliance
2022-10-12,1096.177490234375,Reliance
2022-10-13,1099.661865234375,Reliance
2022-10-14,1094.07763671875,Reliance
2022-10-17,1111.6376953125,Reliance
2022-10-18,1131.25146484375,Reliance
